entry_atr_period,entry_stop_atr_rate,stop_atr_period,stop_loss_atr_rate,trailing_stop_atr_rate,take_profit_atr_period,take_profit_atr_rate,slow_ma_period,max_day_attempts,astro_signal_trend_period,astro_signal_shift_hour,enable_astro_signal,enable_moon_zodsign_filter,score
50,0.1,10,5.0,1.0,50,10,10,5,1,0,0,1,0.0001
10,1.0,10,5.0,8.9,27,6,51,4,4,8,1,1,0.0078200708126259
46,0.7,27,1.2,8.9,49,5,76,1,1,4,1,1,0.0001
49,0.1,20,1.4,1.0,18,2,40,5,1,0,1,0,0.0001
10,1.0,38,1.5,20.0,27,6,100,4,1,4,1,1,0.0126459867611352
46,0.9,15,4.0,13.8,10,7,73,5,5,10,1,1,0.0001
42,0.2,47,3.4,14.0,24,8,24,4,3,23,0,1,0.0001
10,0.7,10,5.0,20.0,13,10,83,5,1,3,1,1,0.0139352856151356
42,0.7,25,1.5,9.2,49,5,98,1,1,4,1,1,0.0121170866750179
49,0.1,20,1.4,9.3,18,10,100,3,1,21,1,1,0.0001
36,1.0,10,1.5,8.9,27,6,47,4,1,4,1,1,0.0149095793630803
37,1.0,20,5.0,1.4,46,2,85,1,1,0,1,1,0.0134949192207299
50,0.1,10,1.0,1.0,50,10,98,5,1,0,1,1,0.0001
43,0.5,20,1.2,8.9,46,2,94,1,1,5,0,1,0.0001
14,0.6,18,1.5,17.2,42,2,83,3,1,3,1,1,0.014055795415986
50,0.4,27,3.1,14.4,30,7,20,5,4,16,1,1,0.0001
49,0.1,40,1.5,14.0,50,10,24,2,2,9,1,0,0.0172180131686852
30,0.6,30,3.0,3.4,30,6,55,3,3,11,0,0,0.0001
14,0.7,18,1.4,18.2,11,2,82,3,1,2,1,1,0.0137723117439095
49,0.7,10,5.0,8.9,50,10,10,1,5,22,1,0,0.013498488584298
35,0.6,39,1.3,9.7,28,6,41,4,4,8,1,1,0.0088068990044191
42,0.1,10,3.6,13.9,50,9,22,4,3,22,1,1,0.0001
10,0.1,10,1.0,1.0,50,10,10,5,1,0,1,0,0.0001
50,0.7,27,1.0,8.9,50,5,94,1,1,0,1,1,0.0125875747375119
38,0.4,46,1.2,7.6,21,7,47,3,4,8,1,0,0.0144478572514557
50,0.1,10,5.0,1.0,48,2,13,5,1,0,1,0,0.0001
50,0.1,50,4.9,19.0,11,2,100,5,5,0,0,0,0.0165774917245146
10,0.1,49,5.0,1.4,50,2,100,1,1,0,1,0,0.0164537079160244
39,0.2,47,3.4,14.2,23,9,19,4,3,22,0,1,0.0001
34,0.4,45,1.5,7.8,24,7,45,3,4,9,1,0,0.0146170911678813
46,1.0,49,3.9,13.9,10,2,76,1,1,0,1,1,0.0135941875804012
49,0.6,49,3.1,3.4,23,10,20,5,4,21,1,1,0.0001
37,0.7,20,1.2,8.9,49,5,94,1,1,5,0,1,0.0133690006075882
14,0.4,15,1.3,17.2,13,3,83,3,3,6,1,1,0.0092712839448941
49,0.6,20,3.3,3.4,18,6,98,2,3,21,1,0,0.0131412332555406
10,0.7,49,5.0,1.4,49,2,100,1,1,4,1,1,0.0121923047609128
36,1.0,38,1.3,7.9,21,7,47,4,4,8,1,0,0.0142761615500434
42,0.1,10,5.0,13.9,50,10,22,4,5,23,0,1,0.0001
44,0.3,28,2.2,11.8,28,5,43,4,5,23,0,1,0.0001
37,1.0,20,5.0,1.4,50,2,100,1,3,0,1,1,0.0078128404149997
42,0.4,27,2.7,16.6,40,9,61,4,3,22,1,1,0.0093389535554708
28,0.8,49,1.5,17.6,13,5,75,4,5,0,1,1,0.0001
49,1.0,23,1.0,14.4,30,10,20,5,5,0,0,0,0.0001
25,0.1,21,3.2,2.1,50,6,79,1,3,3,1,0,0.01423242394886
36,0.5,20,3.9,1.4,45,2,86,1,3,6,0,1,0.0143617401860208
11,1.0,10,1.2,19.9,12,2,10,5,5,0,1,0,0.0001
37,0.4,46,1.3,7.7,20,7,48,3,4,8,1,0,0.0146867155298824
50,0.1,50,5.0,19.4,50,2,10,1,1,0,1,0,0.0001
42,0.5,30,3.0,13.9,24,9,55,3,3,22,0,0,0.016503676007922
50,0.6,39,1.3,9.1,27,6,100,4,5,8,1,1,0.0001
37,0.7,27,3.9,8.9,49,2,94,1,3,5,0,1,0.0001
49,0.6,20,3.3,9.3,23,6,98,2,1,21,1,1,0.011667920482035
10,0.6,39,1.5,9.1,42,6,21,4,4,23,1,1,0.0001
25,0.7,27,3.2,2.1,19,5,94,3,3,4,1,1,0.0078490872000723
43,0.2,45,3.6,13.7,22,9,26,4,3,22,0,1,0.0001
36,0.6,46,1.5,9.1,21,7,47,4,4,23,1,0,0.0141534422317475
25,0.1,50,5.0,2.1,50,6,79,1,3,0,1,0,0.0140238487614887
10,0.8,10,1.0,20.0,10,6,40,5,5,0,1,0,0.0001
48,0.1,50,4.8,20.0,10,2,99,5,5,0,0,0,0.0161048069224594
49,0.1,10,1.5,1.3,44,10,10,2,5,9,1,0,0.0001
11,1.0,10,1.0,19.0,11,3,11,5,5,0,1,0,0.0001
11,1.0,11,5.0,20.0,50,10,99,5,1,23,1,1,0.012263710955187
50,0.1,10,4.9,1.0,48,2,10,5,1,0,1,0,0.0001
50,1.0,10,1.1,18.9,50,10,10,1,1,1,1,1,0.0153902837709595
46,0.1,50,5.0,5.5,10,3,74,5,3,6,1,0,0.0149148241023028
50,0.1,11,5.0,1.0,50,10,10,5,5,22,0,1,0.0001
10,1.0,49,1.0,20.0,50,10,10,1,1,0,1,1,0.0153854332509158
33,0.6,39,1.3,9.0,41,6,23,4,1,22,1,0,0.0167040966795894
39,0.2,23,1.9,5.7,50,7,52,2,1,22,1,0,0.0167242902725302
10,1.0,49,5.0,1.4,50,2,10,1,5,0,1,0,0.0001
15,0.7,19,1.3,17.8,13,2,84,3,1,3,1,1,0.0137496915497067
49,0.1,20,1.4,1.0,18,2,40,3,1,21,1,0,0.0001
43,0.5,29,3.0,8.9,49,6,50,1,3,4,0,0,0.0001
43,0.3,43,1.4,19.9,22,7,57,5,1,13,0,0,0.0001
37,0.5,19,4.1,2.6,47,2,85,1,3,6,0,1,0.0165629816680353
50,0.5,30,3.0,1.0,50,10,100,3,1,11,1,0,0.0001
14,0.4,15,3.0,17.2,22,3,83,3,1,6,1,1,0.0140681203283858
49,1.0,10,5.0,1.4,50,2,100,1,5,0,1,0,0.0102846761643305
40,0.2,22,1.9,5.9,49,7,55,2,1,22,1,0,0.0167633442329343
10,0.6,38,1.5,8.9,27,6,51,4,1,4,1,0,0.0166317814615944
48,0.8,21,1.4,9.6,18,6,43,3,1,22,1,0,0.0167157756751665
37,0.7,20,3.9,8.9,49,5,85,1,3,4,1,1,0.0092906312259794
14,0.4,46,1.3,7.9,13,2,47,3,1,8,1,1,0.0159780830497913
48,0.4,21,2.9,14.3,29,10,20,5,4,18,0,1,0.0001
46,0.9,13,3.9,13.4,10,8,74,5,5,11,1,1,0.0001
35,0.6,40,1.6,9.2,44,6,16,4,1,23,1,0,0.0001
49,0.1,10,3.1,1.0,50,2,10,5,4,0,0,0,0.0001
49,1.0,11,5.0,2.1,49,10,17,1,5,21,1,0,0.0123130373451501
29,0.5,30,3.0,10.8,28,6,56,3,3,11,0,0,0.0001
36,0.4,10,5.0,20.0,27,7,47,4,4,8,1,1,0.0088308257584019
43,0.2,47,3.7,13.4,27,9,20,4,3,23,0,1,0.0001
34,0.5,41,4.4,7.5,50,10,21,3,3,10,1,0,0.0169456462140787
14,1.0,18,1.3,17.2,13,6,83,3,4,8,1,1,0.0071815509244347
50,0.6,49,1.0,1.0,50,10,98,2,1,21,1,1,0.0115874607438457
50,0.1,50,5.0,19.9,50,2,10,1,1,1,1,0,0.0001
10,0.7,18,1.3,20.0,50,10,100,5,1,23,1,1,0.0124491830215906
10,1.0,10,5.0,1.4,50,10,100,1,1,22,1,1,0.0001
49,1.0,20,1.4,9.3,18,6,40,3,5,21,1,0,0.0125581312168457
35,1.0,36,1.1,8.4,27,6,43,4,4,8,1,1,0.0083507242078766
50,0.1,10,1.5,14.0,44,10,24,2,2,0,0,1,0.0001
39,0.2,25,1.9,5.2,50,7,56,2,1,21,1,0,0.0166533880406117
10,0.4,38,1.5,5.5,22,6,74,4,3,4,1,1,0.0096896515664079
49,1.0,49,5.0,1.3,50,2,10,1,5,0,1,0,0.0001
39,0.3,23,1.9,6.2,49,7,53,2,1,20,1,0,0.0166872318557019
36,0.6,39,1.6,8.9,26,6,48,4,4,9,1,1,0.0078069389110684
43,0.1,50,1.2,20.0,50,5,94,1,1,0,1,0,0.0162681204805001
33,0.6,50,3.2,4.1,23,8,99,2,3,20,1,1,0.0001
31,0.6,39,1.3,9.5,43,6,24,4,1,23,1,0,0.0167892187992532
30,1.0,29,3.0,10.3,30,2,50,3,3,0,0,1,0.0156358193228791
50,0.4,29,2.6,15.8,40,7,59,4,4,17,1,1,0.007797452554446
10,0.6,10,1.5,9.1,42,10,100,5,1,23,1,0,0.0150148411987833
25,0.7,27,1.2,2.1,19,5,79,1,1,4,1,1,0.0001
50,0.1,12,5.0,1.0,49,2,10,5,1,0,1,0,0.0001
40,0.1,38,1.8,14.3,46,10,23,2,2,9,0,1,0.0001
10,1.0,10,5.0,19.4,50,10,100,5,1,22,1,1,0.0122499783054458
31,0.5,29,2.8,9.5,31,6,59,3,3,12,0,0,0.0001
39,0.1,41,1.4,13.2,43,10,21,2,2,10,0,1,0.0001
34,0.6,39,1.4,9.5,41,6,17,4,1,22,1,0,0.0001
49,0.1,20,1.0,1.0,50,6,40,5,1,21,1,0,0.0001
47,0.1,50,5.0,20.0,50,2,12,1,1,1,1,0,0.0001
10,0.4,46,1.3,20.0,21,10,47,3,4,23,1,1,0.0088095608252937
50,1.0,10,1.0,1.0,50,10,100,5,1,0,1,1,0.0001
11,1.0,10,5.0,20.0,50,10,100,5,1,23,1,1,0.0122487289918681
24,1.0,22,3.3,1.2,19,6,78,3,3,3,1,0,0.0001
50,0.8,20,1.4,9.3,40,7,40,3,1,16,1,0,0.0166869575214115
49,0.1,50,5.0,19.4,11,2,100,5,5,2,0,0,0.0165245954256718
10,0.9,13,3.9,13.9,50,2,100,1,5,0,1,1,0.0001
49,0.2,20,1.4,9.3,48,7,55,2,1,21,1,0,0.0167170579950885
14,0.1,18,5.0,17.2,10,2,83,5,1,0,0,0,0.0164009467688352
50,0.1,10,5.0,20.0,50,10,10,1,1,0,1,1,0.0158766240265817
50,0.4,10,5.0,1.0,50,7,10,5,1,16,1,1,0.0001
10,0.4,15,1.5,5.5,22,6,51,4,3,4,1,1,0.0099676118979398
30,0.5,28,3.1,10.8,31,6,46,3,3,11,0,0,0.0001
42,0.1,47,5.0,1.0,50,2,22,4,1,0,1,0,0.0001
34,0.6,39,1.6,9.1,42,6,24,4,1,23,1,0,0.0167700488407386
50,0.1,50,5.0,20.0,50,2,10,1,1,0,1,1,0.0156760645705423
48,0.8,21,1.5,9.0,16,6,42,3,1,21,1,0,0.0001
36,0.6,39,1.5,7.9,42,6,21,4,1,8,1,0,0.0001
50,0.1,10,5.0,20.0,50,10,11,1,1,0,1,1,0.0159599916855631
42,0.2,48,3.4,13.2,25,9,20,4,3,21,0,1,0.0001
33,0.6,38,1.4,9.5,43,6,20,4,1,22,1,0,0.0167039163019455
30,0.1,29,5.0,10.3,30,10,50,1,3,0,1,1,0.0096680942874278
40,0.4,23,1.9,16.6,48,7,55,2,1,21,1,0,0.0166853192587063
36,0.1,38,1.3,7.9,27,6,47,5,4,0,1,0,0.0146992524223576
49,0.1,49,5.0,20.0,50,2,10,1,1,0,1,0,0.0001
10,0.2,23,1.9,6.2,48,2,55,5,1,0,1,0,0.0165446584674454
10,0.4,46,1.5,8.9,27,6,51,4,4,4,1,1,0.007813441846638
43,0.7,28,1.0,9.3,49,5,91,1,1,3,1,1,0.012415565200263
50,0.4,21,3.1,15.7,30,10,23,5,4,19,0,1,0.0001
36,1.0,46,1.3,20.0,27,6,47,4,4,8,1,0,0.0140974532292237
25,0.1,21,5.0,20.0,19,2,79,1,3,3,1,0,0.0143035498969472
50,0.8,20,1.2,9.0,18,6,41,3,1,20,1,0,0.0165899084168233
37,1.0,20,1.0,2.2,46,2,10,1,3,0,0,1,0.0001
13,0.7,18,1.2,17.5,13,2,85,3,1,4,1,1,0.01394125098286
49,0.4,27,2.7,16.8,40,7,60,4,4,17,1,1,0.0077970404238369
50,0.1,49,4.8,20.0,10,2,100,5,5,1,0,0,0.0165221026890747
24,1.0,21,3.3,1.5,20,6,77,3,3,3,1,0,0.0141408898226969
49,0.1,10,1.4,1.0,18,6,100,5,1,0,1,0,0.0001
10,0.6,10,1.5,20.0,42,6,21,5,1,23,1,0,0.0165570470713685
50,1.0,49,5.0,1.4,50,2,10,1,1,0,1,0,0.0001
42,0.2,48,3.4,13.3,27,9,21,4,3,23,0,1,0.0001
10,0.6,10,1.5,20.0,42,6,21,4,1,23,1,0,0.0165559453703888
10,0.5,49,5.0,2.2,50,2,85,1,3,0,1,1,0.0083467305112627
50,0.2,10,1.9,6.2,50,7,55,5,1,21,1,1,0.0158574143656393
39,1.0,10,5.0,20.0,26,6,44,4,1,7,1,1,0.014894210720473
43,0.7,27,1.0,7.9,49,5,98,1,1,4,1,1,0.0120809929273354
49,0.5,20,1.4,9.3,29,6,61,3,3,21,0,0,0.0167060611133446
45,0.3,13,3.6,16.2,49,8,42,3,3,0,0,1,0.0001
50,0.6,50,5.0,20.0,27,6,100,5,5,8,1,0,0.0107288800930534
40,0.2,23,1.7,5.5,48,7,55,2,1,20,1,0,0.0166916986927894
10,1.0,49,4.9,1.4,49,2,100,1,1,0,1,1,0.0119974706373089
10,1.0,37,1.3,8.9,25,6,49,4,4,3,1,1,0.0078104056623315
40,0.1,10,1.9,1.0,48,10,100,2,1,21,1,0,0.0001
32,0.6,39,1.6,10.1,42,6,24,4,1,23,1,0,0.0167307537737794
48,1.0,12,4.8,1.0,48,10,10,1,5,22,1,0,0.0001
50,1.0,20,1.4,1.0,18,10,40,3,1,0,1,0,0.0001
37,0.5,17,4.0,3.0,46,2,90,1,3,4,0,1,0.0164839751579023
14,0.6,39,1.5,17.2,13,6,83,3,1,3,1,0,0.0167458290483715
49,0.1,11,1.0,1.0,50,10,98,5,1,1,1,1,0.0001
50,1.0,21,5.0,20.0,19,10,79,3,1,3,1,1,0.0001
21,0.7,39,1.7,6.9,13,8,36,1,3,2,1,0,0.0001
50,0.1,10,5.0,1.6,50,2,12,5,1,1,1,0,0.0001
39,0.5,22,3.9,2.4,45,2,86,1,3,6,0,1,0.0165238698876628
50,1.0,10,5.0,20.0,50,10,100,5,1,23,0,0,0.0153513312925995
30,0.1,10,5.0,9.5,50,6,61,5,3,12,0,0,0.0164278077541748
49,0.5,10,3.9,1.3,50,2,10,1,5,5,0,0,0.0001
33,1.0,39,5.0,20.0,42,10,21,4,1,23,1,1,0.0001
49,0.1,11,1.1,1.0,50,10,100,5,1,0,1,1,0.0001
43,0.8,27,1.1,7.7,49,5,97,1,1,4,1,1,0.0124778844438443
46,0.4,14,3.0,5.2,22,3,76,3,3,5,1,1,0.0096260934087534
39,0.5,21,4.0,1.4,47,2,85,1,3,6,0,1,0.0145705693000419
50,0.8,19,1.3,9.4,17,6,38,3,1,22,1,0,0.0001
49,0.5,10,3.0,10.3,30,6,50,3,5,22,0,0,0.0001
14,0.1,50,5.0,17.2,10,2,83,5,5,0,0,0,0.0164796691035042
50,0.1,11,4.9,1.5,49,2,10,5,1,1,1,0,0.0001
30,1.0,29,5.0,10.3,30,6,10,1,5,11,0,0,0.0001
50,0.4,23,3.0,14.5,28,10,23,5,4,17,0,1,0.0001
44,0.4,15,2.9,5.1,22,2,80,3,3,6,1,1,0.0092702762416099
33,0.6,40,1.3,9.3,43,6,22,4,1,23,1,0,0.0001
49,0.7,27,1.2,1.3,50,5,94,1,1,4,1,0,0.015681689094547
40,0.1,10,5.0,9.5,48,7,55,5,3,12,1,0,0.0158805522157985
50,0.1,50,4.8,20.0,10,2,97,5,5,1,0,0,0.0162116737389891
43,1.0,27,1.2,1.4,49,5,100,1,1,4,1,1,0.0121964309365126
29,0.1,10,5.0,9.5,48,6,58,5,3,12,0,0,0.016421407394052
34,0.4,44,1.3,8.5,20,7,48,3,4,8,1,0,0.0146037642607055
48,0.1,10,4.9,1.0,49,2,15,5,1,1,1,0,0.0001
47,0.9,13,4.0,13.9,11,7,77,5,5,9,1,1,0.0001
46,0.4,15,3.0,6.2,23,3,76,3,3,4,1,1,0.0096554169027005
41,0.2,23,1.9,5.2,49,7,55,2,1,22,1,0,0.0166589678698715
27,1.0,21,3.3,2.0,17,6,77,3,3,2,1,0,0.0001
42,0.2,23,3.6,6.2,48,9,55,2,3,22,0,1,0.0164955214080052
36,1.0,38,1.2,8.5,27,6,47,4,4,8,1,1,0.0083482338052037
10,1.0,50,5.0,1.4,49,2,99,1,1,0,1,1,0.0001
40,0.2,22,1.9,6.9,47,7,50,2,1,21,1,0,0.0166217393308189
50,0.7,27,1.2,1.3,50,10,11,1,1,4,1,0,0.0001
36,1.0,37,1.5,7.7,27,6,45,4,4,8,1,1,0.0083506298508694
31,0.5,31,2.8,9.6,29,6,60,3,3,13,0,0,0.0166073854008682
48,1.0,11,1.0,19.4,50,9,14,1,1,0,1,1,0.0158521519417025
14,0.7,17,1.1,17.1,13,2,81,3,1,4,1,1,0.0142428397525552
42,0.1,10,5.0,9.5,50,9,22,4,3,22,0,1,0.0001
10,1.0,50,5.0,1.4,50,2,100,1,1,1,1,1,0.011794936807517
50,1.0,50,5.0,20.0,50,10,100,5,5,23,1,1,0.0001
48,0.8,18,1.5,9.7,18,6,42,3,1,21,1,0,0.0165492042983974
50,1.0,10,1.1,20.0,50,10,11,1,1,1,1,1,0.0001
36,0.4,15,3.0,20.0,22,6,74,3,3,6,1,1,0.0088375105434743
40,0.1,10,1.0,1.0,50,7,55,5,1,0,1,0,0.0001
43,1.0,49,1.2,8.9,50,5,94,1,1,0,1,1,0.012445847878439
36,0.4,15,5.0,5.5,22,3,74,3,3,8,1,1,0.00881382192515
49,0.1,10,5.0,1.8,50,2,10,5,1,0,1,0,0.0001
50,0.5,10,5.0,10.3,30,6,11,1,3,11,0,0,0.0001
36,1.0,46,1.3,7.9,21,7,47,4,4,8,1,1,0.0083474488950886
30,0.1,10,5.0,1.0,50,6,10,5,1,0,0,0,0.0001
30,1.0,29,3.0,10.3,30,5,50,1,1,0,0,1,0.0164959851424102
10,0.4,10,3.0,20.0,50,10,100,5,1,23,1,1,0.0126124209074134
30,0.1,10,5.0,1.0,50,2,61,5,1,12,1,0,0.0001
37,1.0,10,1.0,2.2,50,2,10,1,1,0,1,1,0.0001
31,1.0,27,3.0,10.6,30,5,44,1,1,0,0,1,0.0001
10,1.0,10,5.0,19.3,50,10,98,5,1,22,1,1,0.0122358859896768
10,1.0,10,1.4,20.0,18,2,40,3,5,0,1,0,0.0001
50,0.7,27,1.0,1.7,50,5,95,1,1,4,1,0,0.0001
23,1.0,19,1.9,4.2,44,8,39,4,3,3,1,1,0.0105713082836211
46,0.8,21,1.6,9.6,17,6,43,3,1,21,1,0,0.0166267256983585
14,0.6,50,1.5,17.2,10,6,83,3,1,3,0,0,0.0001
43,1.0,27,3.2,2.1,49,6,94,1,3,4,1,1,0.0078259119274379
30,1.0,30,2.8,9.5,18,6,61,3,3,21,1,0,0.0146665203826198
50,0.7,10,1.2,20.0,50,5,10,1,1,4,1,0,0.0001
36,1.0,38,1.3,7.9,21,7,47,3,4,8,1,0,0.0141056273930907
30,0.2,47,3.6,13.9,24,6,22,4,3,12,0,0,0.0164719478075337
50,0.1,11,5.0,19.5,50,10,16,1,1,0,1,1,0.0157443115041164
30,0.1,12,5.0,8.8,50,6,63,5,3,11,0,0,0.0164010988774774
14,0.4,15,1.3,17.2,22,3,83,3,3,3,1,1,0.0092560290145783
43,0.2,48,3.5,14.6,24,9,22,4,3,23,0,1,0.0164599532780063
43,0.7,27,1.2,8.9,50,5,94,1,1,4,1,0,0.0152285903651806
14,0.1,50,5.0,17.2,13,2,83,3,5,0,0,0,0.0164557207355766
50,0.5,20,1.0,20.0,50,10,10,1,3,5,0,1,0.0001
14,0.6,39,1.5,17.2,13,2,83,5,5,3,0,0,0.0001
49,0.1,10,5.0,9.3,50,2,40,5,5,21,1,0,0.0141235495114578
25,0.1,21,3.2,20.0,50,10,79,1,1,0,1,0,0.0167445895748299
46,0.1,50,5.0,17.2,22,3,83,3,3,0,1,0,0.0141180108981184
49,0.8,20,1.4,9.3,18,6,40,3,5,21,1,0,0.0126933660906462
30,1.0,29,3.2,10.3,30,5,52,1,1,0,0,1,0.0001
13,0.7,17,1.0,17.2,14,2,80,3,1,3,1,1,0.0143093618930738
40,0.1,23,1.9,9.5,48,6,55,2,3,12,1,0,0.0157988541461936
48,0.7,26,1.2,2.8,50,5,94,1,1,5,1,0,0.0158383438314926
40,0.1,23,1.9,9.5,50,7,55,2,1,12,0,0,0.0001
45,0.4,16,3.0,4.7,23,3,73,3,3,7,1,1,0.0092304722934179
50,0.1,10,5.0,19.7,49,10,10,1,1,1,1,1,0.0001
10,0.9,21,2.9,11.9,11,3,78,3,1,13,0,1,0.0164165599660981
42,0.2,23,1.9,13.9,48,7,55,4,1,21,1,0,0.0166280742068128
30,0.7,29,3.0,10.3,30,5,50,1,1,11,1,0,0.0165695184818615
11,1.0,10,5.0,19.7,50,10,100,5,1,22,1,1,0.0122334198014313
50,0.4,27,2.7,17.2,40,7,63,4,4,16,1,1,0.0077930963600449
38,0.5,21,3.7,2.2,45,3,87,1,3,4,0,1,0.0164583872610687
33,0.1,39,5.0,9.1,42,6,21,5,1,0,0,0,0.0001
49,1.0,20,1.0,20.0,18,6,10,3,1,0,1,0,0.0001
37,0.5,20,3.9,10.3,46,2,85,3,3,11,0,1,0.0001
42,0.2,47,1.9,13.9,24,9,22,4,1,21,1,0,0.0001
36,0.1,50,5.0,17.2,10,7,83,5,4,0,1,0,0.0127761500891497
31,0.5,29,2.8,11.1,31,6,51,3,3,12,0,0,0.0001
50,0.1,11,4.9,1.0,50,2,10,5,1,0,1,0,0.0001
10,1.0,11,5.0,19.4,50,10,99,5,1,23,1,1,0.0122297299120747
37,0.7,27,3.9,2.2,50,5,94,1,1,5,1,1,0.0130604194957656
49,0.1,10,1.0,1.0,18,6,100,3,1,0,1,0,0.0001
14,0.6,18,1.3,17.2,13,2,83,4,1,3,1,1,0.0139608623773187
43,1.0,10,1.2,8.9,49,5,94,1,1,0,1,1,0.0124387744100329
50,0.1,12,5.0,1.0,48,3,10,5,1,0,1,0,0.0001
10,1.0,39,1.4,9.8,26,6,46,4,4,4,1,1,0.0092362139531668
50,0.1,10,5.0,19.2,49,10,10,1,1,1,1,1,0.0159251939801823
42,0.2,23,1.9,5.9,48,7,57,2,1,20,1,0,0.0166528745158326
48,0.4,17,2.9,5.8,22,3,78,3,3,7,1,1,0.0088204508175801
43,0.7,27,1.2,8.9,49,5,94,1,1,4,1,0,0.015213958061899
30,0.2,10,3.6,9.5,24,9,22,5,3,12,0,1,0.0001
34,0.6,38,1.6,8.6,40,6,22,4,1,23,1,0,0.0001
38,0.5,21,3.8,2.0,46,2,85,1,3,6,0,1,0.016472676304385
50,0.4,27,2.9,17.0,42,7,55,4,4,16,1,1,0.0071769132290827
50,0.9,16,3.7,7.7,47,6,49,5,5,3,0,0,0.0001
46,0.6,15,1.5,9.1,42,6,21,4,3,23,1,0,0.016667333604647
30,0.8,30,2.8,9.3,29,6,40,3,1,12,0,0,0.0001
43,0.7,26,1.2,2.8,50,5,94,1,1,5,1,0,0.0158199590563329
