entry_atr_period,entry_stop_atr_rate,stop_atr_period,stop_loss_atr_rate,trailing_stop_atr_rate,take_profit_atr_period,take_profit_atr_rate,slow_ma_period,max_day_attempts,astro_signal_trend_period,astro_signal_shift_hour,enable_astro_signal,enable_moon_zodsign_filter,score
29,0.5,28,2.6,9.6,29,6,63,3,3,12,0,0,0.0161265874449661
36,1.0,38,1.5,7.9,27,7,47,3,4,8,1,1,0.0083436650277119
49,1.0,11,1.0,19.9,50,10,10,1,1,0,1,1,0.0152206887161744
30,1.0,20,1.4,9.5,29,6,40,3,3,21,0,0,0.0001
10,1.0,38,1.5,8.0,29,6,48,4,4,5,1,1,0.0083428939634893
44,0.7,25,1.2,8.5,49,5,95,1,1,4,1,1,0.0122955001691293
14,0.1,50,1.5,17.2,10,6,83,5,5,3,0,0,0.0001
50,0.8,27,1.4,9.3,40,6,40,4,4,16,1,1,0.0077972854726838
25,0.5,29,3.0,10.3,30,6,79,3,3,3,0,0,0.0165086444354153
33,0.6,35,1.6,10.0,39,6,24,4,1,23,1,0,0.0166430466179755
47,1.0,18,1.4,8.9,18,6,44,3,5,21,1,0,0.0123074883480265
48,0.7,27,1.3,2.8,50,5,92,1,1,5,1,0,0.0154613950380371
31,0.1,10,4.8,9.3,50,6,59,5,3,13,0,0,0.0001
13,0.6,40,1.5,16.9,13,6,84,3,1,2,1,0,0.0166728166127286
29,1.0,29,2.9,9.5,31,5,54,1,1,1,0,1,0.0001
30,0.4,30,2.8,9.5,29,7,61,3,4,16,1,0,0.0136766701642034
36,0.6,39,1.3,7.9,13,7,83,3,1,8,1,0,0.0166953126233176
25,1.0,21,3.0,2.1,19,5,79,3,1,3,0,0,0.0001
48,1.0,26,5.0,1.3,50,10,10,1,1,5,1,0,0.0001
12,0.9,39,1.5,8.1,26,6,50,4,4,4,1,1,0.0078043189587696
50,0.1,27,2.7,16.6,40,7,61,4,1,0,1,0,0.0166904932500323
41,0.7,25,1.1,9.0,50,5,90,1,1,4,1,0,0.0153649731973587
14,1.0,18,1.3,20.0,13,2,83,3,1,8,1,1,0.0134976274914887
10,1.0,10,1.0,20.0,10,2,13,5,5,0,1,0,0.0148000191275569
50,0.4,43,4.4,18.8,49,4,69,3,3,18,0,1,0.0137532849837822
36,0.4,47,1.5,7.2,20,7,50,3,4,9,1,0,0.0143220755704035
10,1.0,20,1.4,9.3,18,6,40,5,5,0,1,0,0.0001
43,0.7,27,1.2,8.9,50,5,94,1,1,4,1,1,0.0123136938219771
50,0.7,50,1.3,17.2,13,2,100,3,1,0,0,0,0.0001
42,0.1,10,1.0,1.0,24,9,100,5,1,22,1,1,0.0001
43,0.7,26,1.0,8.8,50,5,98,1,1,4,1,1,0.0120515951329317
14,0.1,50,5.0,20.0,13,2,100,5,5,3,0,0,0.0165231422857729
49,0.1,11,1.0,1.0,50,10,100,5,1,1,1,1,0.0001
18,0.7,11,3.5,13.3,32,4,52,5,2,0,0,1,0.0164859469714941
46,1.0,15,5.0,5.5,50,3,100,3,1,23,1,1,0.0115990776437304
29,0.1,11,4.9,9.2,50,6,57,5,3,13,0,0,0.0001
35,0.5,21,3.9,1.0,46,2,86,1,3,5,0,1,0.0143538768014893
10,0.4,10,5.0,20.0,50,3,74,5,1,6,1,1,0.0145093552073625
30,0.5,31,2.8,9.0,32,6,59,3,3,12,0,0,0.0001
48,1.0,42,2.7,19.3,41,5,69,2,3,5,1,0,0.0147553560194742
46,0.4,46,1.3,5.5,21,7,47,3,4,8,1,0,0.0141753550240616
40,0.4,27,2.7,6.2,48,7,61,2,4,21,1,0,0.013357669044847
43,0.1,10,5.0,8.9,50,5,11,1,1,0,1,1,0.0157852829341757
10,0.2,23,1.9,6.2,48,7,10,2,1,0,1,0,0.0001
14,0.4,50,3.0,17.2,22,2,74,3,3,0,0,1,0.0001
49,1.0,11,4.8,2.0,49,10,10,1,5,22,1,0,0.0001
30,0.1,10,5.0,10.1,50,6,61,5,3,13,0,0,0.0164152755404106
13,0.7,17,1.1,15.9,13,3,82,3,1,3,1,1,0.0138042217259269
49,1.0,10,1.0,20.0,50,10,10,1,1,0,1,1,0.0152086737242423
50,0.1,10,5.0,1.0,50,10,10,5,1,0,1,1,0.0001
33,1.0,38,1.5,9.1,27,6,51,4,1,23,1,1,0.0001
50,0.1,10,5.0,20.0,49,10,12,1,1,0,1,1,0.0158528854734192
50,1.0,27,1.0,20.0,10,7,61,4,5,0,1,0,0.0112036639989862
37,0.4,47,1.4,8.7,21,7,47,3,4,7,1,0,0.0142025692413336
30,0.1,29,3.0,20.0,30,5,11,1,1,0,0,1,0.0164457639087296
49,1.0,16,1.4,9.4,18,6,34,3,5,21,1,0,0.0124767656741208
37,0.4,47,1.3,8.5,23,7,51,3,4,9,1,0,0.0141805703904445
26,1.0,22,3.2,1.8,20,6,79,3,3,2,1,0,0.0140035089582149
30,0.4,27,2.7,16.6,40,6,61,4,4,12,0,1,0.0164104595692009
46,1.0,10,5.0,20.0,50,10,100,3,3,23,1,1,0.0001
37,1.0,20,3.9,10.3,46,5,85,1,3,5,0,1,0.0137615709206276
49,0.2,20,1.4,13.9,18,6,40,3,3,22,0,0,0.0001
50,1.0,10,5.0,20.0,50,10,10,1,1,0,1,0,0.0165378819980736
14,0.6,40,1.5,17.7,15,6,83,3,1,3,1,0,0.0165950978063719
10,1.0,10,1.0,20.0,12,2,12,5,5,0,1,0,0.0150804447162738
50,0.5,10,5.0,2.2,46,2,85,1,1,5,0,1,0.0165028121032131
33,0.1,50,5.0,9.1,42,6,100,5,1,23,1,0,0.0155892444064216
40,0.4,23,2.7,16.6,48,7,61,4,1,16,1,1,0.0143877440530319
25,0.7,27,1.2,2.1,49,6,94,1,1,3,1,0,0.0001
39,0.4,48,1.3,8.7,22,7,44,3,4,10,1,0,0.0147777655539102
49,1.0,10,1.0,20.0,18,6,10,3,5,0,1,0,0.0001
43,0.7,26,1.0,10.2,50,5,91,1,1,3,1,1,0.0124065762878976
46,0.6,39,1.5,9.1,42,3,74,4,3,6,1,1,0.0088238463040446
48,0.8,19,1.4,8.7,18,6,38,3,1,20,1,0,0.016601158321389
37,0.7,20,3.9,2.2,46,2,52,5,3,0,0,1,0.0001
34,0.6,38,1.6,8.3,43,6,18,4,1,22,1,0,0.0001
41,0.2,48,3.7,13.3,22,9,24,4,3,21,0,1,0.0001
50,0.7,10,3.5,13.3,32,10,10,1,2,0,0,1,0.0001
30,0.7,27,1.2,8.9,30,5,50,1,1,0,0,1,0.0164756681695192
10,1.0,10,5.0,20.0,50,10,100,5,1,22,1,1,0.0122240374975978
10,1.0,10,1.0,19.0,12,2,10,5,5,0,1,0,0.0156642252533994
50,0.7,11,5.0,20.0,50,10,52,5,1,0,0,1,0.0165883027528287
14,1.0,50,5.0,20.0,10,2,83,5,1,23,0,1,0.0164382133991457
50,0.1,10,1.1,1.0,50,10,95,5,1,0,1,1,0.0001
18,0.7,27,1.2,8.9,32,5,52,5,2,0,0,1,0.0001
49,0.1,50,5.0,19.6,10,2,95,5,5,1,0,0,0.0165264976062864
48,0.4,26,2.8,17.4,40,7,61,4,4,17,1,1,0.0083295658832087
50,0.7,10,1.2,8.9,50,10,11,1,1,4,1,1,0.0163963020183981
10,1.0,39,1.5,8.7,28,6,49,4,4,4,1,1,0.0078035138590039
28,0.1,10,4.8,10.9,50,6,63,5,3,12,0,0,0.0164446290777915
28,1.0,27,2.9,9.1,29,5,52,1,1,0,0,1,0.0001
14,0.7,40,1.5,18.3,15,6,82,3,1,3,1,0,0.0166373462812948
46,0.9,45,1.5,5.7,39,10,96,5,4,17,0,1,0.0001
49,0.1,10,1.4,9.3,18,10,100,3,1,0,1,0,0.0001
49,0.1,10,4.9,1.0,50,2,10,5,1,0,1,0,0.0001
33,0.6,39,1.5,17.2,13,6,83,4,1,3,1,0,0.0165823802333549
30,0.7,26,3.0,10.3,30,5,50,1,1,0,1,0,0.0165095029010611
38,1.0,10,5.0,20.0,29,6,49,4,1,8,1,1,0.0145774406931381
30,0.1,30,2.8,1.0,50,10,61,5,3,12,1,0,0.0001
23,1.0,18,3.4,2.1,19,6,80,3,3,3,1,0,0.0138836106275905
38,0.4,47,1.3,7.5,23,7,43,3,4,8,1,0,0.015001083696809
28,0.1,10,1.0,1.0,50,10,63,5,1,0,1,0,0.0164057207640276
25,1.0,10,3.2,2.1,19,10,79,1,3,3,1,0,0.0139971759960284
32,0.6,37,1.5,8.6,40,6,19,4,1,23,1,0,0.0001
49,0.2,47,3.6,9.3,18,9,22,4,1,21,1,1,0.0001
24,1.0,21,3.1,2.2,22,6,80,3,3,3,1,0,0.0138802747717808
50,1.0,38,1.5,8.9,27,2,51,4,4,0,0,1,0.0154372504963971
49,0.1,10,4.8,1.0,50,2,10,5,1,0,1,0,0.0001
43,1.0,27,3.2,2.1,19,5,79,1,3,4,1,0,0.0137496186245624
50,1.0,10,5.0,20.0,10,6,100,4,5,8,1,0,0.0104163282535055
49,0.4,27,2.8,15.7,40,7,56,4,4,18,1,1,0.0001
50,1.0,10,1.2,19.8,50,10,10,1,1,0,1,1,0.0151928196554331
37,1.0,11,4.9,20.0,25,6,46,4,1,7,1,1,0.0150790293187554
30,0.2,47,3.6,13.9,29,6,61,4,3,12,0,1,0.0164595772180486
43,0.7,27,1.3,8.0,50,5,93,1,1,4,1,0,0.0152541993040756
50,0.4,27,5.0,1.0,50,2,10,5,1,0,1,0,0.0001
17,0.6,17,1.2,17.6,12,2,85,3,1,2,1,1,0.0135538035895805
27,0.1,10,4.9,11.5,50,6,64,5,3,12,0,0,0.0001
37,1.0,10,3.9,1.3,46,2,85,1,3,5,1,1,0.0092279712447839
14,0.1,18,5.0,17.2,10,2,83,3,1,0,1,0,0.016544473632098
49,0.1,10,5.0,1.2,48,2,10,5,1,0,1,0,0.0001
50,1.0,10,5.0,20.0,50,10,10,1,1,0,1,1,0.0152108350185097
36,0.7,10,5.0,20.0,13,2,83,3,1,3,1,1,0.0136842561747848
50,0.1,10,2.7,1.0,40,7,10,4,1,16,1,0,0.0001
30,0.1,29,5.0,20.0,50,5,11,1,1,0,0,1,0.0164128075916518
19,0.1,15,1.1,7.3,33,4,32,4,2,6,1,1,0.0001
10,0.1,10,1.0,1.0,10,2,100,5,1,0,1,1,0.0001
37,1.0,20,5.0,1.3,50,2,85,1,3,22,0,0,0.0001
31,1.0,26,2.8,10.2,30,5,48,1,1,1,0,1,0.0001
35,0.4,45,1.2,8.2,22,7,49,3,4,9,1,0,0.0143059928008711
40,0.2,22,2.0,6.3,47,7,53,2,1,22,1,0,0.0165582859089575
18,0.7,27,3.5,8.9,32,5,52,5,1,4,0,1,0.0001
31,0.5,31,2.7,10.2,28,6,63,3,3,13,0,0,0.0161243919581589
47,0.4,16,2.8,6.1,20,3,71,3,3,6,1,1,0.0092492464500801
25,0.1,10,3.2,2.1,50,6,11,1,1,0,1,1,0.0156926706431447
28,0.1,10,4.9,10.9,50,6,63,5,3,11,0,0,0.0164538390177566
11,1.0,37,1.4,9.5,27,6,55,4,4,3,1,1,0.0071804566249563
18,1.0,11,5.0,13.3,32,4,10,5,5,0,0,1,0.0001
48,1.0,21,1.5,9.7,18,6,39,3,5,21,1,0,0.0120728562151026
50,0.7,27,1.1,3.4,49,5,92,1,1,5,1,0,0.015421880280232
46,0.1,15,3.0,5.5,10,3,83,5,3,0,1,0,0.0140795380759556
40,1.0,10,1.0,20.0,10,2,10,5,5,0,1,0,0.0001
10,0.1,50,5.0,20.0,10,2,100,5,1,0,0,0,0.016466833525447
25,0.7,21,1.2,8.9,19,6,94,1,3,4,1,1,0.0078318115077469
10,1.0,10,1.0,20.0,10,2,11,5,5,0,1,0,0.0001
50,1.0,50,5.0,20.0,10,6,47,5,1,0,1,1,0.0146978545465572
50,1.0,10,1.1,20.0,50,10,11,1,1,0,1,1,0.0152716754492479
50,0.4,28,2.6,17.4,40,7,63,4,4,16,1,1,0.0077926790025619
36,1.0,10,5.0,20.0,27,6,47,5,1,23,1,1,0.0149671159170288
47,0.7,26,1.2,3.7,50,5,95,1,1,5,1,0,0.01540746359271
42,0.1,47,5.0,1.0,24,9,10,5,1,0,1,0,0.0001
45,0.4,14,2.9,5.4,20,3,71,3,3,5,1,1,0.0096249956416271
45,0.7,28,1.2,8.9,50,5,93,1,1,4,1,0,0.0152388494482595
41,0.2,46,3.7,14.4,24,9,20,4,3,23,0,1,0.0001
14,0.8,18,1.4,17.5,15,2,83,3,1,3,1,1,0.0136786491316134
25,0.7,26,3.2,2.8,50,6,94,1,1,5,1,0,0.0158790057174564
41,0.2,20,1.9,6.0,48,6,54,2,1,20,1,0,0.0164866537788581
18,1.0,21,3.5,13.3,32,6,52,3,2,0,0,0,0.0164699846333889
13,0.6,40,1.6,16.8,11,6,85,3,1,3,1,0,0.0166151598372089
30,0.8,30,2.8,9.3,29,6,40,3,1,21,1,0,0.0165130844565347
10,1.0,38,1.2,8.3,27,6,50,4,4,5,1,1,0.0078014575070538
48,1.0,26,3.2,2.1,19,5,79,3,3,3,1,0,0.0138881217788655
49,0.4,27,1.4,16.6,40,6,61,4,4,16,1,1,0.0083290909763971
15,0.7,18,1.1,17.5,11,2,82,3,1,4,1,1,0.0139216781040394
30,0.5,30,2.7,8.7,30,6,60,3,3,12,0,0,0.0165167041326125
42,0.7,27,1.0,8.6,50,4,87,1,1,5,1,0,0.0157665098985395
36,0.4,10,1.3,7.9,27,7,47,3,1,8,1,0,0.0165090954317045
30,1.0,21,3.0,2.1,19,6,50,1,3,3,1,1,0.0096103926465948
48,1.0,18,1.5,8.3,16,6,47,3,5,21,1,0,0.012108006875925
19,0.7,12,3.4,14.4,32,4,52,5,2,0,0,1,0.0164702624917281
10,0.9,10,5.0,19.0,50,10,100,5,1,23,1,1,0.0122225930772702
50,0.1,10,4.9,1.0,50,2,12,5,1,0,1,0,0.0001
30,1.0,29,3.2,10.3,19,5,79,3,3,3,0,1,0.0160093691101414
12,0.7,39,1.6,17.1,14,6,88,3,1,2,1,0,0.0163780703689698
49,0.1,20,1.4,1.0,18,6,100,3,1,0,1,0,0.0001
30,1.0,27,3.0,10.9,32,5,54,1,1,0,0,1,0.0001
33,0.6,40,1.3,8.8,41,6,22,4,1,22,1,0,0.0001
50,0.4,25,2.7,17.3,39,7,60,4,4,16,1,1,0.0077943658943571
43,1.0,27,5.0,1.3,49,5,94,1,1,22,1,1,0.0001
36,0.4,46,1.1,7.7,22,7,50,3,4,10,1,0,0.0142796465876023
18,0.7,11,3.5,14.4,29,4,50,5,2,0,0,1,0.0001
50,0.2,10,5.0,1.0,50,2,10,2,1,21,1,0,0.0001
36,0.7,18,1.3,17.2,21,2,83,3,4,3,1,0,0.0120185443101814
28,0.5,31,2.8,9.2,28,6,64,3,3,13,0,0,0.0001
43,0.7,27,1.2,9.0,49,5,94,1,1,4,1,1,0.0122883561812134
40,0.1,23,1.9,10.9,50,7,55,5,3,21,0,0,0.0001
15,0.7,17,1.6,16.1,10,2,84,3,1,2,1,1,0.0136742541151678
50,1.0,10,5.0,1.3,50,10,11,1,1,0,1,1,0.0001
49,0.1,11,5.0,1.8,50,2,10,5,1,0,1,0,0.0001
38,0.5,21,4.0,2.5,47,2,84,1,3,5,0,1,0.0164354740486511
10,0.1,10,5.0,20.0,50,2,100,5,1,0,1,0,0.0161533616538455
48,0.8,19,1.4,9.5,20,6,41,3,1,20,1,0,0.0164836602656254
50,0.1,13,5.0,18.8,50,10,10,1,1,0,1,1,0.0157272215591462
50,0.4,50,5.0,7.9,10,7,47,5,5,8,1,0,0.0127009108966472
50,1.0,10,5.0,9.3,50,2,10,3,5,0,1,0,0.0001
25,0.7,26,3.2,2.8,19,5,94,1,1,3,1,0,0.0159194689846715
10,1.0,10,1.5,20.0,27,10,100,5,1,23,1,1,0.0001
26,0.1,10,4.8,11.6,50,6,62,5,3,12,0,0,0.0165110826565103
37,0.1,20,3.9,20.0,50,2,11,1,1,0,1,1,0.015716370349899
34,0.6,40,1.6,9.3,43,6,23,4,1,23,1,0,0.0165252431443585
10,0.9,10,1.0,20.0,10,2,10,5,5,0,1,0,0.0001
50,0.7,27,1.0,20.0,49,5,10,1,1,0,1,1,0.0156532885774193
14,0.6,39,1.5,9.1,42,2,83,4,1,3,1,0,0.0164220677888599
48,0.4,27,2.7,18.2,41,7,55,4,4,16,1,1,0.0071760314203042
26,1.0,20,3.1,2.0,19,6,79,3,3,4,1,0,0.0001
50,0.1,50,5.0,20.0,13,2,98,5,5,0,0,0,0.0160684964460604
48,1.0,21,1.3,9.6,19,6,41,3,5,21,1,0,0.012261987497786
18,0.7,11,3.5,9.0,32,5,52,1,2,0,0,0,0.0165134490917152
14,1.0,18,1.5,17.2,27,2,83,4,1,4,1,1,0.0137955555237565
49,0.2,20,1.4,13.9,18,9,40,4,1,22,0,0,0.0001
43,0.7,28,1.2,9.2,47,5,92,1,1,5,1,1,0.0124394404247038
46,0.4,46,3.0,5.5,21,7,74,3,4,6,1,0,0.0130182019371915
10,0.4,27,1.0,20.0,40,7,10,5,4,0,1,1,0.0001
18,0.7,11,1.1,13.3,50,4,90,1,2,0,1,0,0.0142606319965602
30,0.2,23,2.8,6.2,29,6,61,3,3,21,0,0,0.0164027533439412
14,1.0,50,5.0,20.0,10,2,100,5,5,0,1,0,0.010307121728496
41,0.7,11,3.5,13.3,32,5,52,1,2,0,1,0,0.0156825294262514
29,0.1,11,4.8,11.7,50,6,61,5,3,13,0,0,0.0164515698315084
33,0.4,39,1.3,9.1,42,6,47,4,4,8,1,0,0.0141058423093423
41,0.7,25,3.5,13.3,32,4,90,1,2,0,0,0,0.0153400193834744
26,0.1,12,5.0,12.1,50,6,58,5,3,12,0,0,0.0164300882423811
43,1.0,27,1.2,10.3,49,5,50,1,1,4,0,1,0.0001
36,0.1,50,5.0,20.0,10,6,100,5,1,0,1,1,0.0124693789416374
50,0.4,28,2.8,16.1,39,7,60,4,4,16,1,1,0.0077941907071758
30,0.5,20,3.0,2.2,30,5,50,1,3,0,0,1,0.0001
14,0.4,15,3.0,5.5,22,2,74,3,5,6,0,1,0.0001
50,1.0,21,1.6,9.8,19,6,41,3,5,20,1,0,0.0122607696816989
50,1.0,10,5.0,20.0,10,6,100,4,1,0,1,1,0.0120851264578495
24,1.0,20,3.0,2.3,19,6,78,3,3,4,1,0,0.0140126590509012
28,0.5,30,2.7,9.5,30,6,56,3,3,13,0,0,0.0001
14,0.6,39,1.5,9.1,13,6,21,3,1,3,1,0,0.0001
43,0.7,26,1.2,2.8,49,5,94,1,1,4,1,1,0.0125979637375558
49,0.1,10,5.0,1.0,50,2,40,5,5,21,1,0,0.0001
44,0.4,17,3.3,5.6,20,3,71,3,3,6,1,1,0.0092437613249517
50,0.7,25,1.1,20.0,50,10,90,1,1,0,1,1,0.0124003947344115
49,0.1,10,1.0,1.0,49,10,99,5,1,0,1,1,0.0001
14,0.6,18,1.3,17.2,42,6,21,4,1,23,1,1,0.0001
50,0.7,26,1.2,2.8,50,5,11,1,1,0,1,1,0.015696689003884
10,0.1,10,4.8,20.0,50,2,10,5,5,12,0,0,0.0001
14,0.7,19,1.2,17.1,12,2,79,3,1,2,1,1,0.0139270827104947
36,0.5,20,3.8,2.7,44,2,90,1,3,5,0,1,0.0164450140525168
26,0.2,47,4.8,11.6,50,6,22,5,3,22,0,0,0.0001
49,1.0,10,1.0,20.0,50,10,13,1,1,0,1,1,0.0152536345211057
14,0.6,40,1.6,17.6,13,6,86,3,1,2,1,0,0.0166383557584062
26,0.8,10,1.4,11.6,18,6,40,5,3,21,1,0,0.0153221909614816
50,0.4,15,5.0,5.5,22,3,100,5,3,0,0,0,0.0001
42,0.7,28,1.4,8.5,49,5,95,1,1,4,1,1,0.0122697892270799
49,1.0,20,1.3,9.4,17,6,39,3,5,21,1,0,0.01205903180775
25,0.5,20,3.2,2.1,19,6,79,1,3,3,0,1,0.0001
10,0.4,15,5.0,5.5,22,3,74,3,1,23,1,1,0.0142685381778072
50,0.4,26,2.7,16.8,41,7,56,4,4,15,1,1,0.0077929797325548
12,0.1,50,4.9,17.1,10,2,81,5,5,0,0,0,0.0164041405208322
27,1.0,20,3.2,2.5,20,6,78,3,3,2,1,0,0.013944731258609
50,1.0,27,1.4,16.6,40,7,61,3,5,21,1,1,0.0001
12,1.0,11,5.0,20.0,49,10,98,5,1,23,1,1,0.0122170464352873
41,1.0,21,1.1,2.1,19,5,79,1,1,4,1,0,0.0001
50,0.1,10,1.0,1.0,50,10,10,5,1,0,1,1,0.0001
14,0.4,15,1.5,5.5,22,6,74,3,1,3,1,0,0.0164734516205918
49,0.7,25,1.3,1.6,49,5,95,1,1,6,1,0,0.0001
49,0.2,47,1.4,9.3,18,9,22,4,1,21,0,1,0.0001
46,0.7,15,1.3,17.2,13,3,74,3,3,6,1,1,0.008818445103026
43,0.8,29,1.2,9.8,49,5,91,1,1,5,1,1,0.0122297165105318
50,0.1,10,5.0,1.0,50,2,10,5,1,0,1,1,0.0001
50,0.1,50,4.9,18.9,10,2,100,5,5,0,0,0,0.0164565673687176
49,1.0,10,5.0,1.0,50,10,17,1,5,22,1,0,0.0122015719363089
49,1.0,20,1.4,9.3,10,6,40,3,5,0,1,0,0.0001
10,1.0,39,1.4,7.7,28,6,49,4,4,4,1,1,0.0078010015021525
41,1.0,21,1.1,2.1,50,5,90,1,3,3,1,0,0.0127402890251604
10,1.0,10,1.2,19.7,10,2,10,5,5,0,1,0,0.0001
14,1.0,10,5.0,17.2,27,2,83,4,1,8,1,1,0.0134983913000651
43,1.0,13,5.0,19.4,18,10,32,1,1,5,0,0,0.0001
30,1.0,30,3.1,10.3,28,5,46,1,1,0,0,1,0.0164773910257479
14,0.1,50,4.9,17.6,12,2,85,5,5,1,0,0,0.0164239483477366
41,0.2,24,1.8,6.1,48,7,59,2,1,22,1,0,0.0165595111121974
48,0.7,27,1.0,2.5,50,5,95,1,1,6,1,0,0.0155187660928011
50,0.7,50,1.3,20.0,10,2,83,3,5,3,1,0,0.0105803425949808
50,0.1,10,2.7,1.0,50,2,10,4,1,0,1,0,0.0001
49,1.0,10,5.0,1.0,50,10,10,1,5,21,1,0,0.0001
50,0.7,18,5.0,20.0,10,2,100,5,5,0,0,0,0.0001
50,1.0,10,5.0,9.3,18,6,40,3,1,21,1,0,0.0165100545608818
49,1.0,10,1.0,20.0,49,10,10,1,1,0,1,1,0.0151668532854185
48,0.4,15,3.0,5.6,23,3,73,3,3,5,1,1,0.0096210250314067
40,0.5,30,1.9,6.2,29,7,55,2,3,12,1,0,0.0153547315413801
18,1.0,21,3.5,2.1,32,4,52,3,2,3,1,0,0.0001
12,0.6,38,1.6,17.2,14,6,83,3,1,3,1,0,0.0165320731516174
48,0.7,11,3.5,2.8,50,5,52,5,1,0,0,1,0.0165080444556612
50,0.4,26,2.9,16.7,40,7,61,4,4,15,1,1,0.0083285351104299
18,1.0,29,3.0,13.3,32,5,50,1,2,0,0,1,0.0165293326299191
47,0.4,15,2.8,5.3,23,3,76,3,3,6,1,1,0.0088035212441528
42,0.1,10,1.0,1.0,24,9,100,5,3,22,1,1,0.0071757915373103
50,0.5,20,3.9,2.2,50,2,85,1,1,5,0,1,0.0164602063891659
28,0.5,31,2.9,9.5,30,6,57,3,3,12,0,0,0.0001
45,0.4,17,3.0,5.3,24,4,72,3,3,6,1,1,0.0092297485636852
